"claims","total_cost","payout","cost_if_insured","cost_if_uninsured"
2,463.635724756389,213.635724756389,925,463.635724756389
1,580.901568234868,330.901568234868,925,580.901568234868
0,0,0,675,0
0,0,0,675,0
2,807.813334428054,557.813334428054,925,807.813334428054
1,514.29372513409,264.29372513409,925,514.29372513409
0,0,0,675,0
0,0,0,675,0
2,1022.35485679942,772.354856799421,925,1022.35485679942
1,257.029672301044,7.02967230104406,925,257.029672301044
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,415.086097580351,165.086097580351,925,415.086097580351
1,191.361321797463,0,866.361321797463,191.361321797463
2,933.007011044676,683.007011044676,925,933.007011044676
2,640.254274746005,390.254274746005,925,640.254274746005
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,825.475704456748,575.475704456748,925,825.475704456748
1,2269.62462631878,2019.62462631878,925,2269.62462631878
2,304.69700265688,54.6970026568802,925,304.69700265688
0,0,0,675,0
0,0,0,675,0
1,252.900118385214,2.90011838521397,925,252.900118385214
0,0,0,675,0
1,392.981055033425,142.981055033425,925,392.981055033425
1,490.694574390639,240.694574390639,925,490.694574390639
2,451.25467228606,201.25467228606,925,451.25467228606
2,938.624815532607,688.624815532607,925,938.624815532607
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,145.295889949505,0,820.295889949505,145.295889949505
1,528.64491180166,278.64491180166,925,528.64491180166
0,0,0,675,0
0,0,0,675,0
1,503.141424000831,253.141424000831,925,503.141424000831
2,441.922647426191,191.922647426191,925,441.922647426191
1,389.561336018489,139.561336018489,925,389.561336018489
0,0,0,675,0
1,499.59827380065,249.59827380065,925,499.59827380065
0,0,0,675,0
1,312.712409109123,62.7124091091232,925,312.712409109123
1,261.783767507477,11.7837675074769,925,261.783767507477
1,410.770788832837,160.770788832837,925,410.770788832837
3,827.010434110609,577.010434110609,925,827.010434110609
1,379.579507321018,129.579507321018,925,379.579507321018
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,371.25245390626,121.25245390626,925,371.25245390626
0,0,0,675,0
0,0,0,675,0
2,496.886997145239,246.886997145239,925,496.886997145239
1,462.782817560768,212.782817560768,925,462.782817560768
0,0,0,675,0
1,140.511729128625,0,815.511729128625,140.511729128625
1,254.412321142864,4.41232114286419,925,254.412321142864
1,59.0594703415477,0,734.059470341548,59.0594703415477
2,1557.29509547748,1307.29509547748,925,1557.29509547748
1,368.918283018047,118.918283018047,925,368.918283018047
0,0,0,675,0
1,35.0905034672128,0,710.090503467213,35.0905034672128
1,412.348812521253,162.348812521253,925,412.348812521253
0,0,0,675,0
0,0,0,675,0
1,405.310481907406,155.310481907406,925,405.310481907406
0,0,0,675,0
1,827.075137008803,577.075137008803,925,827.075137008803
3,931.833207710079,681.833207710079,925,931.833207710079
1,636.69104620039,386.69104620039,925,636.69104620039
1,574.436754531436,324.436754531436,925,574.436754531436
0,0,0,675,0
1,33.7779997470012,0,708.777999747001,33.7779997470012
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,289.521336508917,39.5213365089169,925,289.521336508917
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,97.0921322231887,0,772.092132223189,97.0921322231887
1,1086.23494805943,836.234948059428,925,1086.23494805943
3,860.175857690919,610.175857690919,925,860.175857690919
0,0,0,675,0
0,0,0,675,0
2,1340.83232704089,1090.83232704089,925,1340.83232704089
0,0,0,675,0
3,1163.97595605854,913.975956058545,925,1163.97595605854
3,1070.24456614215,820.244566142153,925,1070.24456614215
0,0,0,675,0
2,855.205849031887,605.205849031887,925,855.205849031887
1,107.3750900576,0,782.3750900576,107.3750900576
0,0,0,675,0
3,748.388878217284,498.388878217284,925,748.388878217284
1,235.621283487506,0,910.621283487506,235.621283487506
0,0,0,675,0
1,723.788777566757,473.788777566757,925,723.788777566757
1,436.305396190098,186.305396190098,925,436.305396190098
1,190.087942392126,0,865.087942392126,190.087942392126
3,927.951366646649,677.951366646649,925,927.951366646649
2,736.156378483257,486.156378483257,925,736.156378483257
0,0,0,675,0
0,0,0,675,0
1,696.592425157571,446.592425157571,925,696.592425157571
1,156.139853216072,0,831.139853216072,156.139853216072
1,352.573884803038,102.573884803038,925,352.573884803038
2,754.079669591993,504.079669591993,925,754.079669591993
0,0,0,675,0
0,0,0,675,0
1,90.3788900393031,0,765.378890039303,90.3788900393031
0,0,0,675,0
0,0,0,675,0
2,1260.78737729735,1010.78737729735,925,1260.78737729735
1,584.628083492709,334.628083492709,925,584.628083492709
1,137.676152140262,0,812.676152140262,137.676152140262
0,0,0,675,0
1,328.059214480338,78.0592144803381,925,328.059214480338
0,0,0,675,0
0,0,0,675,0
1,208.595541175267,0,883.595541175267,208.595541175267
1,1078.98201363499,828.982013634992,925,1078.98201363499
2,230.057062053844,0,905.057062053844,230.057062053844
0,0,0,675,0
1,476.947587703155,226.947587703155,925,476.947587703155
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
3,979.340925692061,729.340925692061,925,979.340925692061
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,1328.12385389217,1078.12385389217,925,1328.12385389217
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,556.703213894465,306.703213894465,925,556.703213894465
1,205.362351583689,0,880.362351583689,205.362351583689
0,0,0,675,0
1,426.635232340804,176.635232340804,925,426.635232340804
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
3,1071.50080018749,821.500800187493,925,1071.50080018749
0,0,0,675,0
0,0,0,675,0
2,814.912004780877,564.912004780877,925,814.912004780877
1,1806.22361934563,1556.22361934563,925,1806.22361934563
3,2416.35583486461,2166.35583486461,925,2416.35583486461
0,0,0,675,0
2,821.227748957182,571.227748957182,925,821.227748957182
2,567.928039869426,317.928039869426,925,567.928039869426
2,1541.20792271879,1291.20792271879,925,1541.20792271879
1,1037.5429316113,787.542931611297,925,1037.5429316113
2,224.62419341369,0,899.62419341369,224.62419341369
0,0,0,675,0
1,139.968862439605,0,814.968862439605,139.968862439605
1,142.748959775491,0,817.748959775491,142.748959775491
0,0,0,675,0
0,0,0,675,0
1,142.888318092428,0,817.888318092428,142.888318092428
1,1052.94945944535,802.949459445354,925,1052.94945944535
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,269.193617009142,19.193617009142,925,269.193617009142
0,0,0,675,0
2,310.22241939614,60.2224193961396,925,310.22241939614
0,0,0,675,0
0,0,0,675,0
2,416.609881156478,166.609881156478,925,416.609881156478
2,877.783676436373,627.783676436373,925,877.783676436373
1,216.859529657467,0,891.859529657467,216.859529657467
2,795.682925091043,545.682925091043,925,795.682925091043
1,167.497392137886,0,842.497392137886,167.497392137886
1,281.338915811429,31.3389158114293,925,281.338915811429
0,0,0,675,0
0,0,0,675,0
1,562.607335009514,312.607335009514,925,562.607335009514
0,0,0,675,0
1,424.390541140882,174.390541140882,925,424.390541140882
1,531.795290876295,281.795290876295,925,531.795290876295
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,177.711835327044,0,852.711835327044,177.711835327044
1,198.590636905341,0,873.590636905341,198.590636905341
0,0,0,675,0
2,223.374832358804,0,898.374832358804,223.374832358804
1,227.552054499616,0,902.552054499616,227.552054499616
1,525.540043125239,275.540043125239,925,525.540043125239
0,0,0,675,0
1,506.572612428666,256.572612428666,925,506.572612428666
1,289.303513015106,39.3035130151055,925,289.303513015106
1,203.194981611655,0,878.194981611655,203.194981611655
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,198.591509423871,0,873.591509423871,198.591509423871
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,819.129324863506,569.129324863506,925,819.129324863506
0,0,0,675,0
0,0,0,675,0
1,691.319676810601,441.319676810601,925,691.319676810601
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,481.928596444103,231.928596444103,925,481.928596444103
0,0,0,675,0
3,1181.51616195239,931.51616195239,925,1181.51616195239
2,503.115376748819,253.115376748819,925,503.115376748819
0,0,0,675,0
2,1370.80341912539,1120.80341912539,925,1370.80341912539
0,0,0,675,0
2,425.415847754555,175.415847754555,925,425.415847754555
1,1140.43656141533,890.436561415325,925,1140.43656141533
0,0,0,675,0
0,0,0,675,0
2,506.554079510902,256.554079510902,925,506.554079510902
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,425.122287184031,175.122287184031,925,425.122287184031
1,130.881032961044,0,805.881032961044,130.881032961044
0,0,0,675,0
3,1483.72068618282,1233.72068618282,925,1483.72068618282
1,1084.14710998673,834.147109986729,925,1084.14710998673
1,179.548217595353,0,854.548217595353,179.548217595353
1,732.914654080063,482.914654080063,925,732.914654080063
2,1413.86838615004,1163.86838615004,925,1413.86838615004
2,533.005584825358,283.005584825358,925,533.005584825358
0,0,0,675,0
1,97.9261327132597,0,772.92613271326,97.9261327132597
1,658.735841838589,408.735841838589,925,658.735841838589
2,993.337870337057,743.337870337057,925,993.337870337057
1,185.060814714776,0,860.060814714776,185.060814714776
1,211.671926417906,0,886.671926417906,211.671926417906
2,1251.14710511776,1001.14710511776,925,1251.14710511776
1,207.940656234173,0,882.940656234173,207.940656234173
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,573.520288145583,323.520288145583,925,573.520288145583
1,188.345841825146,0,863.345841825147,188.345841825146
1,92.3155008754913,0,767.315500875491,92.3155008754913
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,695.549548408686,445.549548408686,925,695.549548408686
0,0,0,675,0
0,0,0,675,0
1,198.525708196218,0,873.525708196218,198.525708196218
1,227.291058168582,0,902.291058168582,227.291058168582
1,362.88661957687,112.88661957687,925,362.88661957687
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,554.885066838239,304.885066838239,925,554.885066838239
0,0,0,675,0
0,0,0,675,0
1,577.10406834113,327.10406834113,925,577.10406834113
1,93.5420408051112,0,768.542040805111,93.5420408051112
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,1349.87158374161,1099.87158374161,925,1349.87158374161
1,1722.65029471536,1472.65029471536,925,1722.65029471536
1,927.860314918294,677.860314918294,925,927.860314918294
1,574.784181521735,324.784181521735,925,574.784181521735
3,1062.54228316627,812.542283166273,925,1062.54228316627
3,1558.09180064487,1308.09180064487,925,1558.09180064487
1,704.874676573453,454.874676573453,925,704.874676573453
0,0,0,675,0
0,0,0,675,0
2,692.021359259999,442.021359259999,925,692.021359259999
2,536.768581872607,286.768581872607,925,536.768581872607
1,567.164267859657,317.164267859657,925,567.164267859657
1,320.795353905797,70.7953539057974,925,320.795353905797
0,0,0,675,0
0,0,0,675,0
1,187.490857703298,0,862.490857703298,187.490857703298
1,466.705730256276,216.705730256276,925,466.705730256276
1,445.66572803863,195.66572803863,925,445.66572803863
1,345.342339077515,95.3423390775146,925,345.342339077515
0,0,0,675,0
1,2521.04231070598,2271.04231070598,925,2521.04231070598
1,1306.8994434042,1056.8994434042,925,1306.8994434042
0,0,0,675,0
2,825.571846044451,575.571846044451,925,825.571846044451
0,0,0,675,0
1,309.720291108454,59.7202911084541,925,309.720291108454
1,79.0451389600155,0,754.045138960015,79.0451389600155
0,0,0,675,0
2,508.351901971259,258.351901971259,925,508.351901971259
0,0,0,675,0
1,499.268397074888,249.268397074888,925,499.268397074888
0,0,0,675,0
0,0,0,675,0
1,216.11980458248,0,891.11980458248,216.11980458248
1,210.249054498063,0,885.249054498063,210.249054498063
0,0,0,675,0
1,137.624191137842,0,812.624191137842,137.624191137842
1,153.005692902977,0,828.005692902977,153.005692902977
2,586.673688457777,336.673688457777,925,586.673688457777
1,505.364401963638,255.364401963638,925,505.364401963638
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,508.160642133977,258.160642133977,925,508.160642133977
1,938.523045852713,688.523045852713,925,938.523045852713
0,0,0,675,0
0,0,0,675,0
4,1942.4161148554,1692.4161148554,925,1942.4161148554
1,270.691801618616,20.6918016186164,925,270.691801618616
0,0,0,675,0
1,616.877233403441,366.877233403441,925,616.877233403441
1,368.471305027776,118.471305027776,925,368.471305027776
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
3,2613.24583709984,2363.24583709984,925,2613.24583709984
0,0,0,675,0
1,136.772694099244,0,811.772694099243,136.772694099244
2,577.882837047991,327.882837047991,925,577.882837047991
0,0,0,675,0
0,0,0,675,0
1,188.042018965025,0,863.042018965025,188.042018965025
0,0,0,675,0
0,0,0,675,0
1,116.409044427508,0,791.409044427508,116.409044427508
0,0,0,675,0
1,279.206363371729,29.2063633717286,925,279.206363371729
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,1101.27982715721,851.279827157207,925,1101.27982715721
1,127.282347718097,0,802.282347718097,127.282347718097
1,219.716561995374,0,894.716561995374,219.716561995374
0,0,0,675,0
0,0,0,675,0
1,340.727201007198,90.7272010071978,925,340.727201007198
0,0,0,675,0
1,964.624956696753,714.624956696753,925,964.624956696753
2,370.352609468077,120.352609468077,925,370.352609468077
1,288.37781259136,38.3778125913602,925,288.37781259136
0,0,0,675,0
1,712.78963480443,462.78963480443,925,712.78963480443
1,168.914566617312,0,843.914566617312,168.914566617312
1,361.090065952216,111.090065952216,925,361.090065952216
0,0,0,675,0
3,889.451303533425,639.451303533425,925,889.451303533425
1,364.521798269368,114.521798269368,925,364.521798269368
1,798.729299663219,548.729299663219,925,798.729299663219
2,532.393636243781,282.393636243781,925,532.393636243781
2,548.763808447111,298.763808447111,925,548.763808447111
0,0,0,675,0
1,520.867826574564,270.867826574564,925,520.867826574564
1,611.431867655411,361.431867655411,925,611.431867655411
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,686.176950627664,436.176950627664,925,686.176950627664
1,105.977857455238,0,780.977857455238,105.977857455238
1,289.620213089182,39.6202130891821,925,289.620213089182
2,1092.29294210152,842.292942101516,925,1092.29294210152
1,952.405900021795,702.405900021795,925,952.405900021795
0,0,0,675,0
2,1698.4596701962,1448.4596701962,925,1698.4596701962
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,889.873311554133,639.873311554133,925,889.873311554133
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
3,1340.25748404524,1090.25748404524,925,1340.25748404524
1,222.428815222734,0,897.428815222734,222.428815222734
1,107.926084727939,0,782.926084727939,107.926084727939
0,0,0,675,0
1,206.171630228059,0,881.171630228059,206.171630228059
3,429.714214914667,179.714214914667,925,429.714214914667
1,269.758370544637,19.7583705446371,925,269.758370544637
1,233.458053646589,0,908.458053646589,233.458053646589
0,0,0,675,0
1,652.392358299791,402.392358299791,925,652.392358299791
1,711.497049295749,461.497049295749,925,711.497049295749
1,139.442838163195,0,814.442838163195,139.442838163195
2,760.319985019855,510.319985019855,925,760.319985019855
1,820.76523231215,570.76523231215,925,820.76523231215
0,0,0,675,0
1,213.876795721812,0,888.876795721812,213.876795721812
0,0,0,675,0
2,696.972847244637,446.972847244637,925,696.972847244637
0,0,0,675,0
0,0,0,675,0
1,184.972295903889,0,859.972295903889,184.972295903889
3,1302.58869895767,1052.58869895767,925,1302.58869895767
0,0,0,675,0
1,452.263338231472,202.263338231472,925,452.263338231472
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,897.077889428281,647.077889428281,925,897.077889428281
0,0,0,675,0
1,487.087654753241,237.087654753241,925,487.087654753241
0,0,0,675,0
0,0,0,675,0
2,316.8005347401,66.8005347400996,925,316.8005347401
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,589.657305763545,339.657305763545,925,589.657305763545
2,635.844067498007,385.844067498007,925,635.844067498007
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,311.556510704195,61.5565107041947,925,311.556510704195
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,345.785151438248,95.785151438248,925,345.785151438248
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,165.990174723282,0,840.990174723282,165.990174723282
2,834.394217427333,584.394217427333,925,834.394217427333
0,0,0,675,0
0,0,0,675,0
1,655.269386612089,405.269386612089,925,655.269386612089
1,767.703106220693,517.703106220693,925,767.703106220693
1,101.938115799666,0,776.938115799666,101.938115799666
2,598.816977778614,348.816977778614,925,598.816977778614
2,1206.79805265702,956.798052657019,925,1206.79805265702
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,454.680101397587,204.680101397587,925,454.680101397587
1,118.238547540728,0,793.238547540728,118.238547540728
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
2,1142.12901753471,892.129017534708,925,1142.12901753471
0,0,0,675,0
1,712.433293599051,462.433293599051,925,712.433293599051
2,608.149101663748,358.149101663748,925,608.149101663748
0,0,0,675,0
0,0,0,675,0
0,0,0,675,0
1,170.842207083178,0,845.842207083178,170.842207083178
0,0,0,675,0
0,0,0,675,0
1,119.767849488828,0,794.767849488828,119.767849488828
0,0,0,675,0
0,0,0,675,0
2,764.689618885689,514.689618885689,925,764.689618885689
0,0,0,675,0
1,184.712140401177,0,859.712140401177,184.712140401177
2,941.771323230082,691.771323230082,925,941.771323230082
1,97.3035278963167,0,772.303527896317,97.3035278963167
1,138.9941470483,0,813.9941470483,138.9941470483
